Name	Set	ImageFile	Type	Stage	HP	Weakness	Resistance	RetreatCost	Rarity	Text
Metang (NBSP)	NBSP	NBSP_023	Metal	Stage 1 - Beldum	80	Fire x2	Grass -30	2	Promo	[C] Metal Load. Search your discard pile for a [M] Energy card and attach it to Metang. | [M][C] Metal Claw: 30 damage.
Chimecho (NBSP)	NBSP	NBSP_024	Psychic	Basic	70	Psychic x2		1	Promo	[C] Resonate. Your opponent switches each Defending Pokemon with his or her Benched Pokemon. If your opponent has only 1 Benched Pokemon, you choose the Defending Pokemon to switch. | [C][C] Healing Sound. Remove 3 damage counters from each of your Active Pokemon. Each Defending Pokemon is now Asleep.
Flygon (NBSP)	NBSP	NBSP_025	Colorless	Stage 2 - Vibrava	120	Colorless x2	Lightning/Fighting -30	2	Promo	[C][C] Sand Pit: 20 damage. The Defending Pokemon can't retreat until the end of your opponent's next turn. | [G][L][C][C] Dragonbreath: 80 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. If tails, this attack does nothing.
Tropical Wind (NBSP)	NBSP	NBSP_026		Trainer					Promo	Flip a coin. If heads, remove 2 damage counters from each Active Pokemon (remove 1 damage counter if a Pokemon has only 1). If tails, each Active Pokemon is now Asleep.
Tropical Tidal Wave (NBSP-1)	NBSP	NBSP_027		Trainer					Promo	Flip a coin. If heads, discard all Trainer cards your opponent has in play. If tails, discard all Trainer (excluding Supporter cards) you have in play.
Championship Arena (NBSP)	NBSP	NBSP_028		Trainer - Stadium					Promo	This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card. | At the end of each player's turn, if that player has 8 or more cards in his or her hand, that player discards a number of cards until that player has 7 cards left in his or her hand.
Celebi (NBSP)	NBSP	NBSP_029	Grass	Basic	50	Fire x2		1	Promo	[G][C] Leaf Slice: 20x damage. Flip 2 coins. This attack does 20 damage times the number of heads.
Suicune (NBSP)	NBSP	NBSP_030	Water	Basic	70	Lightning x2		1	Promo	Poke-Body: Pure Body. Whenever you attach a [W] Energy card from your hand to Suicune, discard an Energy card attached to Suicune. (You can't attach a [W] Energy card from your hand if Suicune has no Energy cards attached.) | [W][C][C] Hypno Wave: 30+ damage. Flip a coin. If heads, this attack does 30 damage plus 20 more damage. If tails, this attack does 30 damage and the Defending Pokemon is now Asleep.
Moltres ex (NBSP)	NBSP	NBSP_031	Fire	Basic (ex)	100	Water x2		2	Promo	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | Poke-Body: Synchronized Lift. As long as you have Articuno ex and Zapdos ex in play, the Retreat Cost for Moltres ex is 0. | [C] Flame Gift: 10 damage. You may move a [R] Energy card attached to Moltres ex to 1 of your Pokemon. | [R][R][C] Scorching Wing: 90 damage. Discard all [R] Energy attached to Moltres ex.
Articuno ex (NBSP)	NBSP	NBSP_032	Water	Basic (ex)	100	Metal x2		2	Promo	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | Poke-Body: Synchronized Lift. As long as you have Zapdos ex and Moltres ex in play, the Retreat Cost for Articuno ex is 0. | [C] Ice Gift: 10 damage. You may move a [W] Energy attached to Articuno ex to 1 of your Pokemon. | [W][W][C] Freezing Wing: 50 damage. Flip a coin. If heads, the Defending Pokemon is now Asleep.
Zapdos ex (NBSP)	NBSP	NBSP_033	Lightning	Basic (ex)	100	Lightning x2		2	Promo	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | Poke-Body: Synchronized Lift. As long as you have Articuno ex and Moltres ex in play, the Retreat Cost for Zapdos ex is 0. | [C] Thunder Gift: 10 damage. You may move a [L] Energy card attached to Zapdos ex to 1 of your Pokemon. | [L][L][C] Lightning Wing: 60 damage. Does 10 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Typhlosion (NBSP)	NBSP	NBSP_034	Fire	Stage 2 - Quilava	110	Water x2		1	Promo	Poke-Body: Burning Aura. As long as Typhlosion is your Active Pokemon, put 1 damage counter on each Active Pokemon (both yours and your opponent's) between turns. | [R] Flickering Flames: 20 damage. The Defending Pokemon is now Asleep. | [R][C][C] Rage: 50+ damage. Does 50 damage plus 10 more damage for each damage counter on Typhlosion.
Pikachu (NBSP-2)	NBSP	NBSP_035	Metal	Basic (Delta)	40	Fighting x2		1	Promo	[C] Thunder Wave. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [M][C] Iron Tail: 20x damage. Flip a coin until you get tails. This attack does 20 damage times the number of heads.
Tropical Tidal Wave (NBSP-2)	NBSP	NBSP_036		Trainer					Promo	Flip a coin. If heads, discard all Trainer cards your opponent has in play. If tails, discard all Trainer (excluding Supporter cards) you have in play.
Kyogre ex (NBSP-2)	NBSP	NBSP_037	Water	Basic (ex)	100	Lightning x2		2	Promo	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | Poke-Body: Frenzy. As long as your opponent has Groudon, Groudon ex, Rayquaza, or Rayquaza ex in play. Kyogre ex's attacks do 40 more damage to the Defending Pokemon (before applying Weakness and Resistance). | [W][C] Aqua Supply: 30 damage. You may attach a basic Energy card from your hand to 1 of your Pokemon. | [W][C][C] Tsunami: 40 damage. Does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Groudon ex (NBSP-2)	NBSP	NBSP_038	Fighting	Basic (ex)	100	Water x2		2	Promo	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | Poke-Body: Frenzy. As long as your opponent has Kyogre, Kyogre ex, Rayquaza, or Rayquaza ex in play, Groundon ex's attacks do 40 more damage to the Defending Pokemon (before Weakness and Resistance). | [F][C] Mix-Up: 30 damage. Flip a coin. If heads, your opponent discards the top card from his or her deck. | [F][C][C] Earthquake: 60 damage. Does 10 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Rayquaza ex (NBSP)	NBSP	NBSP_039	Colorless	Basic (ex)	100	Colorless x2	Water/Fighting -30	1	Promo	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | Poke-Body: Frenzy. As long as your opponent has Kyogre, Kyogre ex, Groudon, or Groudon ex in play, Rayquaza ex's attacks do 40 damage to the Defending Pokemon (before applying Weakness and Resistance). | [C][C] Dragon Bind: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [R][L][C] Twister: 50 damage. Flip 2 coins. If both are tails, this attack does nothing. For each heads, discard an Energy attached to the Defending Pokemon.
Mew (NBSP)	NBSP	NBSP_040	Psychic	Basic	50	Psychic x2		1	Promo	[C] Psywave: 10x damage. Does 10 damage times the amount of Energy attached to the Defending Pokemon. | [P] Devolution Beam. Flip a coin. If heads, choose 1 of either player's Evolved Pokemon, remove the highest stage Evolution card from that Pokemon, and put it into that player's hand.
Blaziken (P1)	P1	P1_001	Fire	Stage 2 - Combusken	110	Water x2		2	Rare	[R][C] Fire Punch: 40 damage. | [C][C][C] Double Kick: 50x damage. Flip 2 coins. This attack does 50 damage times the number of heads.
Metagross (P1)	P1	P1_002	Metal	Stage 2 - Metang	100	Fire x2	Grass -30	3	Rare	[M][C] Metal Claw: 30 damage. | [C][C][C][C] Hyper Beam: 50 damage. Flip a coin. If heads, discard 1 Energy attached to the Defending Pokemon.
Rayquaza (P1)	P1	P1_003	Colorless	Basic	80	Colorless x2		1	Rare	[C] Fly: 10 damage. Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of an attack, including damage, done to Rayquaza during your opponent's next turn. | [R][L] Dragon Claw: 30 damage.
Sceptile (P1)	P1	P1_004	Grass	Stage 2 - Grovyle	100	Fire x2	Water -30	2	Rare	[G] Cling: 20 damage. After your attack, remove from Sceptile the number of damage counters equal to the damage you did to the Defending Pokemon. If Sceptile has fewer damage counters than that, remove all of them. | [G][G][C] Leaf Blade: 40+ damage. Flip a coin. If heads, this attack does 40 damage plus 30 more damage.
Swampert (P1)	P1	P1_005	Water	Stage 2 - Marshtomp	100	Lightning x2		2	Rare	[W] Bubble: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [W][W][C] Mud Splash: 50 damage. If your opponent has any Benched Pokemon, choose 1 of them and flip a coin. If heads, this attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Beautifly (P1)	P1	P1_006	Grass	Stage 2 - Silcoon	100	Fire x2		0	Uncommon	[G][C] Blot: 30 damage. Remove 1 damage counter from Beautifly. | [C][C][C] Whirlwind: 40 damage. Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.
Masquerain (P1)	P1	P1_007	Grass	Stage 1 - Surskit	70	Lightning x2	Fighting -30	0	Uncommon	[C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 10 damage plus 20 more damage. | [G][C][C] Gust: 50 damage.
Murkrow (P1)	P1	P1_008	Darkness	Basic	60	Fighting x2	Psychic -30	1	Uncommon	Poke-Body: Insomnia. Murkrow can't be Asleep. | [C][C] Feint Attack. Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.
Pupitar (P1)	P1	P1_009	Fighting	Stage 1 - Larvitar	70	Water x2		1	Uncommon	[F][C] Rock Smash: 20+ damage. Flip a coin. If heads, this attack does 20 damage plus 10 more damage.
Torkoal (P1)	P1	P1_010	Fighting	Basic	80	Water x2		2	Uncommon	[C] Amnesia. Choose 1 of the Defending Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn. | [F][C] Body Slam: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Larvitar (P1)	P1	P1_011	Fighting	Basic	40	Water x2		1	Common	[F] Sand Attack: 10 damage. If the Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.
Minun (P1)	P1	P1_012	Lightning	Basic	50	Fighting x2	Metal -30	1	Common	[L] Thunder Wave: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | [C][C] Spark: 10 damage. Choose 2 of your opponent's Benched Pokemon. This attack does 10 damage to each of those Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Plusle (P1)	P1	P1_013	Lightning	Basic	50	Fighting x2	Metal -30	1	Common	[C] Quick Attack: 10+ damage. Flip a coin. If heads, this attack does 10 damage plus 10 more damage. | [L][C] Agility: 20 damage. Flip a coin. If heads, prevent all effects of an attack, including damage, done to Plusle during your opponent's next turn.
Surskit (P1)	P1	P1_014	Water	Basic	50	Lightning x2		1	Common	[W] Bubble: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Swellow (P1)	P1	P1_015	Colorless	Stage 1 - Taillow	70	Lightning x2	Fighting -30	1	Common	[C] Focus Energy. During your next turn, base damage of Swellow's Agility is 70 instead of 30. | [C][C] Agility: 30 damage. Flip a coin. If heads, prevent all effects of an attack, including damage, done to Swellow during your opponent's next turn.
Armaldo ex (P1)	P1	P1_016	Fighting	Stage 2 - Anorith (ex)	160	Grass/Water x2		3	Rare Holo ex	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | [F][C] Twin-blade. Does 30 damage to each Defending Pokemon. | [F][F][C][C][C] Supersonic Claws: 80 damage. This attack's damage is not affected by Resistance.
Tyranitar ex (P1)	P1	P1_017	Darkness	Stage 2 - Pupitar (ex)	150	Grass/Fighting x2	Psychic -30	4	Rare Holo ex	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | [C] Scratch: 20 damage. | [F][F][C][C] Critical Crush: 80 damage. Discard 2 Basic Energy cards attached to Tyranitar ex or this attack does nothing.
Entei (P2)	P2	P2_001	Fire	Basic	70	Water x2		1	Rare	[C][C] Stomp: 10+ damage. Flip a coin. If heads, this attack does 10 damage plus 20 more damage. | [R][R][C] Fire Spin: 50 damage. Discard 2 Basic Energy cards attached to Entei or this attack does nothing.
Pidgeot (P2)	P2	P2_002	Colorless	Stage 2 - Pidgeotto	80	Lightning x2	Fighting -30	0	Rare	Poke-Power: Beating Wings. Once during your turn (before your attack), if Pidgeot is your Active Pokemon, you may shuffle 1 of your Benched Pokemon and all cards attached to it into your deck. This power can't be used if Pidgeot is affected by a Special Condition.
Raikou (P2)	P2	P2_003	Lightning	Basic	70	Fighting x2		1	Rare	[C] Roar. Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any. | [L][L][C] Thunder: 50 damage. Flip a coin. If tails, Raikou does 20 damage to itself.
Suicune (P2)	P2	P2_004	Water	Basic	70	Lightning x2		1	Rare	Poke-Body: Mirror Coat. If Suicune is Burned or Poisoned by an opponent's attack (even if Suicune is Knocked Out), the Attacking Pokemon is now affected by the same Special Conditions (1 if there is only 1). | [W][C] Bubblebeam: 20 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Tauros (P2)	P2	P2_005	Colorless	Basic	70	Fighting x2		1	Rare	[C][C] Rage: 10+ damage. Does 10 damage plus 10 more damage for each damage counter on Tauros. | [C][C][C] Take Down: 40 damage. Tauros does 10 damage to itself.
Venusaur (P2)	P2	P2_006	Grass	Stage 2 - Ivysaur	120	Fire x2		3	Rare	[G][G][C] Wide Solarbeam: 20 damage. Does 20 damage to 2 of your opponent's Bench Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | [G][G][G][C] Hard Plant: 80 damage. Venusaur can't use Hard Plant during your next turn.
Ivysaur (P2)	P2	P2_007	Grass	Stage 1 - Bulbasaur	80	Psychic x2		1	Uncommon	[C] Poison Seed. The Defending Pokemon is now Poisoned. | [G][G][C] Razor Leaf: 50 damage.
Mr. Briney's Compassion (P2)	P2	P2_008		Trainer - Supporter					Uncommon	You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokemon. When your turn ends, discard this card. | Choose 1 of your Pokemon in play (excluding Pokemon-ex). Return that Pokemon and all cards attached to it to your hand.
Multi Technical Machine 01 (P2)	P2	P2_009		Trainer - Technical Machine					Uncommon	Attach this card to 1 of your Pokemon in play. That Pokemon may use this card's attack instead of its own. At the end of your turn, discard Multi Technical Machine 01. | [C] Paralyzing Gaze. The Defending Pokemon is now Paralyzed.
Pokemon Park (P2)	P2	P2_010		Trainer - Stadium					Uncommon	This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card. | Once during each player turn, when that player attaches an Energy card from his or her hand to 1 of his or her Benched Pokemon, he or she removes 1 damage counter from that Pokemon.
TV Reporter (P2)	P2	P2_011		Trainer - Supporter					Uncommon	You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokemon. When your turn ends, discard this card. | Draw 3 cards. Then discard any 1 card from your hand.
Bulbasaur (P2)	P2	P2_012	Grass	Basic	40	Psychic x2		1	Common	[C] Bite: 10 damage. | [G][C] Razor Leaf: 20 damage.
Cacnea (P2)	P2	P2_013	Grass	Basic	40	Fire x2		1	Common	[C] Sand Attack: 10 damage. If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.
Luvdisc (P2)	P2	P2_014	Water	Basic	60	Lightning x2		1	Common	[C] Paralyzing Kiss. If there are 2 Defending Pokemon is play, choose 1 of the Defending Pokemon. That Pokemon is now Paralyzed. (If there is only 1 Defending Pokemon, this attack does nothing.) | [W][C] Fast Stream: 20 damage. Move 1 Energy card attached to the Defending Pokemon to the other Defending Pokemon. (Ignore this effect if your opponent has on 1 Defending Pokemon.)
Phanpy (P2)	P2	P2_015	Fighting	Basic	50	Grass x2		1	Common	[F] Double Spin: 10x damage. Flip 2 coins. This attack does 10 damage times the number of heads. | [C][C] Body Slam: 10 damage. Flip a coin. If heads, the Defending Pokemon is now Paralyzed.
Pikachu (P2)	P2	P2_016	Lightning	Basic	40	Fighting x2		1	Common	[C] Gnaw: 10 damage. | [L][C] Thunder Jolt: 30 damage. Flip a coin. If tails, Pikachu does 10 damage to itself.
Celebi ex (P2)	P2	P2_017	Psychic	Basic (ex)	80	Psychic x2		1	Rare Holo ex	When Pokemon-ex has been Knocked Out, your opponent takes 2 Prize cards. | Poke-Power: Time Reversal. Once during your turn, when you put Celebi ex from your hand onto your Bench, you may search your discard pile for a card, show it to your opponent, and put it on top of your deck. | [P][C] Psychic Shield: 30 damage. Prevent all effects of attacks, including damage, done to Celebi ex by your opponent's Pokemon-ex during your opponent's next turn.
